id,age,job_type,marital_status,salary,education_level,bad_credit,mortgage,credit_cards,contact_type,contact_month,contact_weekday,contacts,days_since_contact,previous,cust_lifetime_value,subscribed
320,57,retired,married,23142,elementary,no,yes,no,mobile,aug,mon,4,999,0,9261,0
321,38,laborer,married,28953,elementary,no,yes,no,mobile,nov,mon,2,999,0,6470,0
322,31,laborer,single,35840,high school,no,no,no,mobile,nov,wed,1,999,0,8770,0
323,40,technician,married,34378,elementary,unknown,yes,no,email,jun,tue,2,999,0,7069,0
324,38,services,married,48560,high school,no,yes,yes,email,may,mon,1,999,0,9078,1
325,33,management,single,91023,university,no,no,no,email,may,fri,1,999,0,8286,1
326,28,administrative,single,68169,university,no,yes,no,mobile,sep,mon,2,6,3,9225,1
327,33,technician,married,60933,trade school,no,yes,no,mobile,aug,mon,2,999,0,7473,0
328,58,retired,married,24428,elementary,no,no,no,mobile,jul,tue,1,999,0,9115,0
329,30,self-employed,married,55932,trade school,no,yes,no,mobile,may,tue,5,999,0,5799,0
330,42,self-employed,married,52558,trade school,unknown,no,no,mobile,may,fri,1,999,1,8710,0
331,35,technician,divorced,23435,elementary,no,no,no,mobile,nov,tue,1,999,0,9199,1
332,41,housekeeping,married,45222,high school,no,yes,no,mobile,jul,fri,4,999,0,9186,0
333,31,self-employed,single,146087,university,no,no,no,mobile,nov,fri,1,999,1,8721,1
334,40,administrative,married,63424,high school,no,no,no,email,may,tue,1,999,0,8882,0
335,80,retired,married,28275,elementary,no,no,no,mobile,oct,tue,1,999,2,6310,1
336,47,laborer,married,47580,high school,no,no,no,mobile,apr,thu,2,999,0,7679,1
337,39,housekeeping,married,22953,elementary,no,yes,no,mobile,jul,fri,4,999,0,7969,0
338,30,technician,married,104801,university,no,no,no,mobile,aug,fri,2,999,0,9026,1
339,33,laborer,married,58485,high school,no,yes,no,email,may,wed,1,999,0,6265,0
340,50,management,married,97830,university,unknown,no,no,email,may,fri,1,999,0,8373,1
341,33,laborer,married,31016,elementary,no,yes,no,mobile,may,fri,1,999,0,8687,1
342,40,technician,married,56736,trade school,no,yes,yes,mobile,jul,wed,1,999,0,9432,1
343,40,retired,married,31656,elementary,unknown,yes,no,mobile,jul,fri,2,999,0,7893,1
344,30,laborer,married,29046,elementary,no,yes,no,email,jun,fri,1,999,0,8954,0
345,23,management,single,78547,university,no,yes,no,mobile,jul,thu,1,999,0,8185,1
346,28,laborer,married,22815,elementary,unknown,no,no,mobile,may,fri,2,999,1,5253,0
347,41,self-employed,married,26921,elementary,no,yes,no,mobile,may,thu,3,999,1,6114,1
348,26,student,single,26468,elementary,no,no,no,email,aug,wed,1,999,0,6907,1
349,45,administrative,married,80985,university,no,no,no,mobile,aug,mon,1,999,0,5132,1
350,28,administrative,single,78084,university,no,yes,no,mobile,oct,mon,1,6,2,7194,1
351,32,technician,married,103226,university,no,no,no,mobile,aug,fri,1,999,0,5287,1
352,32,management,single,139503,university,no,no,no,mobile,aug,fri,1,999,0,5212,1
353,56,entrepreneur,divorced,133300,university,no,no,yes,email,jun,mon,1,999,0,5672,1
354,45,administrative,divorced,22277,elementary,no,yes,no,mobile,nov,wed,9,999,0,5009,0
355,29,technician,divorced,47652,trade school,no,yes,no,email,jun,wed,19,999,0,5643,0
356,33,technician,married,127724,university,no,yes,no,mobile,may,mon,1,999,0,6490,1
357,37,laborer,married,22453,elementary,no,yes,no,email,jun,fri,7,999,0,6228,0
358,51,technician,married,54001,trade school,no,no,no,mobile,nov,wed,1,999,0,5886,0
359,32,laborer,married,26228,elementary,no,unknown,unknown,email,jun,tue,5,999,0,7725,0
360,36,laborer,married,33109,elementary,no,no,no,mobile,may,tue,1,999,1,5184,0
361,36,laborer,married,27554,unknown,no,no,no,email,jun,thu,1,999,0,6820,0
362,32,technician,married,57489,trade school,no,no,no,email,jun,thu,2,999,0,8907,0
363,51,technician,married,50014,trade school,no,no,yes,email,jun,mon,1,999,0,5511,1
364,25,laborer,married,34182,elementary,unknown,no,no,email,jun,tue,1,999,0,9034,0
365,39,entrepreneur,married,107096,university,no,yes,no,mobile,sep,tue,3,999,0,7571,1
366,33,laborer,married,32421,elementary,no,yes,no,mobile,may,thu,1,999,0,9434,0
367,32,technician,single,57390,trade school,no,yes,no,mobile,jul,thu,2,999,0,5885,0
368,35,laborer,married,24734,elementary,no,yes,no,email,may,wed,1,999,0,6445,0
369,41,technician,divorced,59342,trade school,no,unknown,unknown,email,oct,mon,1,999,0,8587,0
370,44,administrative,married,69078,university,unknown,no,no,email,may,wed,1,999,0,6791,0
371,34,management,married,63910,university,no,no,no,mobile,apr,mon,1,999,0,5629,1
372,27,services,single,45164,high school,no,yes,no,email,may,wed,1,999,0,7123,0
373,51,laborer,married,25055,elementary,unknown,yes,no,email,jul,wed,1,999,0,7822,0
374,42,administrative,married,90121,university,unknown,no,no,email,may,tue,4,999,0,7173,1
375,61,laborer,married,46624,high school,no,no,no,mobile,oct,wed,1,999,0,8050,0
376,48,unemployed,married,48719,trade school,no,yes,no,mobile,sep,mon,2,999,0,5036,1
377,54,entrepreneur,married,112511,university,no,yes,no,mobile,nov,wed,2,4,1,7793,1
378,35,administrative,single,42973,high school,no,yes,yes,email,may,mon,1,999,0,7542,1
379,48,laborer,married,26321,elementary,no,no,no,mobile,aug,mon,2,999,0,6449,0
380,23,technician,single,48050,trade school,no,yes,no,email,jul,thu,2,999,0,7208,0
381,33,laborer,married,27675,elementary,no,no,no,email,may,wed,1,999,0,6030,1
382,30,administrative,married,144962,university,no,no,no,mobile,aug,mon,1,999,0,8664,1
383,25,laborer,single,46856,high school,unknown,no,yes,mobile,may,thu,3,999,0,9210,1
384,44,technician,single,50676,trade school,yes,no,no,email,may,mon,6,999,0,7499,0
385,29,technician,single,129573,university,no,no,yes,email,jul,wed,7,999,0,6892,1
386,55,retired,married,64788,high school,no,yes,no,mobile,aug,tue,4,999,0,7460,0
387,24,laborer,single,33260,elementary,unknown,no,no,email,jul,fri,1,999,0,8395,0
388,61,administrative,married,69301,university,no,yes,no,mobile,apr,wed,5,999,0,7052,0
389,50,technician,married,23581,elementary,unknown,no,no,mobile,may,tue,3,999,1,8705,0
390,37,self-employed,single,158729,university,no,yes,no,mobile,apr,thu,2,999,1,6301,1
391,33,housekeeping,married,58179,trade school,no,yes,no,mobile,aug,thu,1,999,0,8298,0
392,48,unemployed,married,64395,university,no,yes,no,mobile,mar,mon,2,999,0,5731,0
393,57,retired,married,25497,elementary,unknown,yes,no,mobile,aug,fri,6,999,0,5439,0
394,33,management,divorced,142273,university,no,yes,no,mobile,jun,wed,1,999,0,7774,1
395,40,housekeeping,divorced,39047,high school,no,no,no,email,jun,wed,6,999,0,5177,1
396,30,self-employed,single,121253,university,no,no,no,mobile,aug,tue,1,999,0,6927,1
397,34,self-employed,married,64066,university,no,no,no,mobile,oct,wed,1,5,3,6966,1
398,54,management,divorced,122732,university,no,yes,no,email,may,mon,3,999,0,8607,1
399,31,administrative,married,119252,university,no,no,no,mobile,apr,fri,1,999,0,6042,1
400,31,technician,single,59601,trade school,no,yes,no,mobile,aug,tue,1,999,0,7226,1
401,53,unemployed,married,30696,elementary,unknown,yes,no,mobile,may,tue,4,999,0,6077,0
402,43,administrative,single,87126,university,no,yes,no,mobile,apr,mon,4,11,1,9361,1
403,36,laborer,married,23074,elementary,no,yes,no,mobile,may,tue,1,999,0,8691,0
404,47,administrative,divorced,79603,university,no,yes,no,mobile,aug,thu,4,999,0,8590,1
405,30,technician,married,88923,university,no,yes,yes,mobile,jul,mon,4,999,0,9139,1
406,31,self-employed,married,156014,university,no,yes,yes,mobile,nov,mon,1,999,1,5660,1
407,37,services,single,34860,elementary,no,no,no,mobile,may,tue,1,999,0,8001,0
408,27,laborer,single,32371,elementary,no,no,no,mobile,jul,tue,1,999,0,7015,1
409,46,administrative,married,39062,high school,no,no,no,email,jun,fri,2,999,0,8155,0
410,41,technician,married,30271,elementary,no,yes,no,mobile,may,wed,1,999,1,5266,0
411,44,laborer,married,23953,elementary,no,no,no,email,jun,fri,4,999,0,6002,0
412,33,administrative,married,125734,university,no,yes,no,mobile,may,thu,2,999,0,6327,1
413,58,laborer,divorced,23593,elementary,no,no,no,mobile,aug,fri,1,999,0,5630,1
414,34,self-employed,married,151920,university,no,yes,no,mobile,nov,wed,5,999,0,8175,1
415,60,administrative,single,43052,high school,no,no,yes,email,may,tue,2,999,0,7137,1
416,29,laborer,married,31780,elementary,no,no,yes,mobile,nov,wed,1,999,0,6007,1
417,26,administrative,single,40348,high school,no,no,no,email,jun,thu,1,999,0,8318,0
418,31,services,single,45632,high school,no,yes,no,email,may,wed,2,999,0,7702,0
419,36,services,married,90293,university,no,yes,no,mobile,nov,wed,3,999,0,8134,1
420,59,laborer,married,24315,elementary,yes,no,no,mobile,jul,fri,2,999,0,8068,0
421,61,retired,married,83696,university,no,yes,no,mobile,apr,tue,1,999,0,6859,1
422,30,technician,married,42191,high school,no,no,no,mobile,aug,tue,1,999,0,6217,0
423,40,retired,married,45255,trade school,no,no,no,email,may,tue,1,999,0,7612,0
424,48,technician,married,46990,high school,no,no,no,email,may,fri,1,999,0,5006,0
425,47,services,single,44266,high school,no,no,no,mobile,jul,tue,1,999,0,7273,0
426,32,technician,married,156104,university,no,yes,no,mobile,aug,thu,1,999,0,6676,1
427,31,administrative,married,47662,trade school,yes,yes,no,mobile,aug,fri,1,999,0,6704,0
428,33,laborer,married,26821,elementary,no,yes,no,mobile,may,tue,4,999,0,8697,0
429,30,services,single,60184,high school,no,no,no,mobile,may,tue,2,999,0,5631,0
430,49,management,married,97960,university,no,yes,no,mobile,apr,thu,1,999,0,8270,1
431,53,self-employed,married,158777,university,no,yes,no,mobile,nov,fri,4,999,0,6441,1
432,33,administrative,married,36838,high school,no,yes,no,mobile,may,fri,1,999,0,6198,0
433,46,services,married,39093,high school,yes,yes,no,mobile,may,fri,1,999,1,6036,0
434,45,administrative,married,41880,high school,no,yes,no,email,may,thu,1,999,0,7993,1
435,31,technician,single,45638,trade school,yes,yes,no,email,may,mon,7,999,0,7193,0
436,28,laborer,single,30518,elementary,yes,no,no,mobile,may,wed,3,999,0,7169,0
437,29,administrative,single,120322,university,no,yes,yes,mobile,nov,thu,1,999,0,6278,1
438,26,laborer,single,28292,elementary,no,yes,no,mobile,jul,tue,3,999,0,8895,0
439,20,student,single,23557,unknown,no,yes,no,mobile,apr,wed,4,999,0,7541,1
440,42,services,married,37377,high school,no,yes,yes,mobile,may,wed,2,999,1,9187,1
441,31,laborer,married,28458,elementary,no,yes,no,mobile,nov,thu,1,999,0,8870,0
442,56,entrepreneur,married,134461,university,unknown,no,yes,mobile,jul,tue,1,999,0,6099,1
443,43,housekeeping,divorced,50530,trade school,no,no,yes,mobile,aug,thu,5,999,0,8768,1
444,44,management,married,39225,high school,unknown,no,yes,mobile,jul,mon,1,999,0,6965,1
445,30,administrative,married,35142,high school,no,yes,no,mobile,jul,fri,2,999,0,5947,0
446,31,administrative,single,146081,university,no,no,no,mobile,sep,fri,3,999,0,5621,1
447,53,entrepreneur,divorced,154882,university,no,yes,no,mobile,nov,mon,1,999,1,7086,1
448,50,retired,married,29857,elementary,yes,yes,no,email,may,thu,4,999,0,5850,0
449,37,unemployed,married,94345,university,no,unknown,unknown,mobile,may,fri,1,999,0,5865,1
450,43,laborer,married,28746,unknown,yes,no,no,email,may,fri,6,999,0,6367,0
451,45,administrative,married,23905,elementary,unknown,no,no,email,jun,fri,2,999,0,6949,1
452,29,administrative,divorced,74345,university,no,yes,no,mobile,jun,wed,3,999,0,7194,1
453,53,services,married,43791,high school,no,no,no,email,may,wed,1,999,0,5526,0
454,34,technician,married,128382,university,no,no,no,mobile,apr,thu,6,999,0,5941,1
455,72,retired,married,46296,high school,no,no,no,mobile,nov,mon,1,999,0,7842,1
456,25,administrative,single,151149,university,no,yes,no,mobile,apr,thu,2,999,0,5481,1
457,46,administrative,married,62770,high school,no,no,no,email,jun,fri,4,999,0,8371,0
458,39,administrative,single,48324,high school,no,no,no,mobile,jul,thu,6,999,0,9176,0
459,57,management,married,80320,university,no,yes,yes,mobile,nov,fri,1,999,1,5501,1
460,24,administrative,single,58167,trade school,no,yes,yes,email,jun,mon,1,999,0,7777,1
461,40,laborer,married,25328,elementary,no,yes,no,email,jun,tue,1,999,0,9306,0
462,45,services,married,45566,high school,yes,yes,no,email,may,wed,2,999,0,7244,0
463,33,entrepreneur,married,128011,university,no,yes,no,email,may,mon,3,999,0,7801,1
464,34,laborer,married,33563,elementary,no,no,no,email,jun,mon,29,999,0,9354,0
465,24,administrative,single,45652,high school,no,no,no,mobile,jul,mon,1,14,1,5468,1
466,55,entrepreneur,divorced,23073,elementary,no,no,no,mobile,dec,fri,7,999,0,9099,1
467,54,laborer,married,31557,elementary,yes,yes,no,email,jul,tue,1,999,0,9186,0
468,32,technician,single,83700,university,no,no,no,mobile,aug,fri,1,999,0,6872,1
469,27,student,single,37968,high school,no,no,no,mobile,mar,fri,1,999,0,6373,1
470,45,management,married,93213,university,no,yes,yes,mobile,may,thu,3,999,0,5132,1
471,47,services,divorced,26468,elementary,yes,no,no,mobile,jul,mon,1,999,0,7144,0
472,29,services,married,48427,high school,no,no,no,email,may,tue,2,999,0,8431,0
473,42,administrative,single,127524,university,unknown,yes,yes,mobile,jul,fri,1,999,0,8175,1
474,28,student,single,62267,high school,no,no,no,mobile,apr,thu,3,999,0,6573,0
475,27,self-employed,single,98851,university,no,no,no,mobile,may,thu,2,999,0,7605,1
476,45,administrative,divorced,77431,university,no,yes,no,mobile,may,mon,2,999,0,8490,1
477,45,entrepreneur,married,25308,elementary,no,yes,no,mobile,nov,tue,5,999,0,7067,0
478,33,management,single,125855,university,no,no,no,email,may,tue,2,999,0,5992,1
479,36,technician,married,46296,trade school,no,no,no,mobile,jul,tue,2,999,0,8601,0
480,34,technician,single,42101,high school,no,yes,no,email,jul,fri,2,999,0,8175,0
481,30,technician,single,145714,university,no,no,no,mobile,aug,fri,1,999,0,6175,1
482,33,laborer,married,33068,elementary,no,yes,no,mobile,jul,wed,2,999,0,8663,0
483,56,laborer,married,26117,elementary,yes,no,no,email,jun,wed,4,999,0,6680,0
484,58,laborer,married,32463,elementary,yes,no,no,email,jun,fri,1,999,0,6599,0
485,52,administrative,married,38244,high school,no,no,no,mobile,nov,fri,2,999,0,8942,0
486,52,housekeeping,married,28375,elementary,no,no,no,mobile,jul,fri,2,999,0,6338,0
487,36,administrative,divorced,82284,university,unknown,yes,yes,mobile,jul,wed,1,999,0,6257,1
488,36,administrative,single,101851,university,no,yes,yes,mobile,nov,wed,1,999,0,6431,1
489,53,laborer,married,34624,elementary,yes,yes,no,mobile,aug,mon,1,999,0,8887,0
490,52,housekeeping,married,29057,elementary,yes,yes,no,mobile,aug,mon,2,999,0,7422,0
491,47,technician,married,53466,trade school,no,yes,no,email,may,thu,1,999,0,6641,0
492,37,self-employed,divorced,83030,university,no,yes,no,email,may,mon,1,999,0,5890,1
493,25,laborer,single,27231,elementary,yes,yes,no,email,may,thu,1,999,0,5492,0
494,32,laborer,married,26833,elementary,no,no,no,mobile,jul,tue,1,999,0,5717,0
495,34,administrative,single,156752,university,no,no,no,mobile,may,fri,4,999,1,9069,1
496,39,administrative,married,61121,high school,no,yes,no,email,jun,thu,2,999,0,8248,0
497,52,technician,married,56484,trade school,no,yes,yes,email,nov,tue,2,999,1,5047,1
498,48,administrative,single,85868,university,no,yes,no,email,jun,thu,1,999,0,6108,1
499,48,entrepreneur,married,29277,elementary,no,yes,no,mobile,jul,wed,7,999,0,6245,0
500,50,laborer,single,30313,elementary,yes,no,no,email,may,fri,1,999,0,7115,0
501,55,management,single,28395,elementary,no,yes,no,email,jun,wed,4,999,0,5103,0
502,38,laborer,married,28689,elementary,no,yes,no,mobile,nov,tue,1,999,0,5772,0
503,46,administrative,married,36718,high school,no,yes,no,mobile,aug,thu,11,999,0,9177,0
504,31,services,single,57019,high school,no,yes,no,mobile,may,mon,1,999,0,8713,0
505,27,technician,married,50492,trade school,no,no,no,mobile,jul,thu,9,999,0,7166,0
506,50,laborer,married,22239,elementary,no,no,no,mobile,may,tue,2,999,1,6679,0
507,52,services,divorced,34299,unknown,unknown,yes,yes,email,may,fri,1,999,0,6697,1
508,44,administrative,married,78093,university,unknown,yes,yes,email,may,mon,7,999,0,9341,1
509,35,technician,single,47300,trade school,no,yes,no,mobile,jul,tue,6,6,1,5893,1
510,47,management,divorced,34611,elementary,unknown,yes,yes,email,may,fri,1,999,0,8490,1
511,32,administrative,single,85054,university,no,no,no,mobile,jul,thu,6,999,0,9147,1
512,34,services,married,26840,elementary,no,yes,yes,email,may,mon,2,999,1,9328,1
513,40,administrative,single,55988,high school,no,no,yes,mobile,may,wed,1,999,0,5618,1
514,56,services,married,25201,elementary,unknown,yes,yes,email,may,fri,1,999,0,5069,1
515,48,administrative,married,151122,university,no,yes,no,mobile,aug,thu,3,999,0,7197,1
516,42,administrative,married,25111,elementary,yes,yes,no,mobile,jul,mon,2,999,0,8795,0
517,48,administrative,divorced,42329,high school,no,yes,no,mobile,nov,mon,1,999,0,8371,0
518,39,entrepreneur,married,45124,high school,no,yes,no,mobile,jul,thu,1,999,0,5978,0
519,46,laborer,married,30328,elementary,no,yes,no,mobile,nov,mon,1,999,0,8434,0
520,41,technician,married,30184,elementary,no,yes,no,email,may,tue,1,999,0,9385,0
521,56,management,divorced,99975,university,no,no,no,email,jun,mon,4,999,0,6930,1
522,25,administrative,married,139557,university,no,no,no,mobile,mar,fri,3,999,0,8247,1
523,24,laborer,single,36086,high school,no,no,no,mobile,jul,fri,2,999,0,8098,0
524,24,services,single,61479,high school,no,yes,no,email,jun,mon,2,999,0,9290,0
525,39,technician,single,54451,high school,no,no,no,mobile,aug,mon,3,999,0,7025,0
526,42,management,married,32446,elementary,no,yes,yes,mobile,nov,fri,6,999,1,5459,1
527,35,technician,single,124069,university,no,no,yes,mobile,aug,wed,1,999,0,7153,1
528,57,retired,single,57598,high school,no,no,no,email,may,mon,1,999,0,7767,0
529,29,services,married,26412,unknown,no,yes,yes,mobile,jul,wed,2,999,0,9238,1
530,35,administrative,single,60606,university,no,yes,no,mobile,aug,fri,4,999,0,8468,0
